Type,Amount,OriginAccNumber,OriginOldBalance,OriginNewBalance,DestAccNumber,TransactionDate,TransactionId,OrigCountry,OriginInternalUserId
CASH_IN,159958.57,C2123914473,5141975.06,5301933.63,C728526866,2015-04-07,TRF-rkSdLhrRlpLG,SG,C-92645510-c685-423a-8722-4e1fef94dcdb
CASH_IN,214015.94,C281421502,5301933.63,5515949.57,C1899073220,2017-07-23,TRF-UWVhWDOwPnXl,ID,C-76dc2f9b-9f54-4501-b3f7-0991deecdfc2
PAYMENT,3907.39,C746280996,121130.0,117222.61,M595759572,2017-09-02,TRF-TavfWgXprQyj,SG,C-d24fa492-1185-4106-90c4-917728bc20ac
PAYMENT,2983.11,C925803196,28130.0,25146.89,M1746833724,2020-06-08,TRF-eXJKZiRnvCMk,MY,C-fd1f448b-b9e5-4748-a750-4a751d602d86
PAYMENT,5907.27,C908722588,25146.89,19239.62,M518739992,2015-11-25,TRF-sQCwdEzIUknC,SG,C-8935d040-4cf4-4f9f-b752-a10f558ee56c
PAYMENT,1183.1,C1491860739,59331.0,58147.9,M1490297742,2017-01-26,TRF-bUBvzkMmXRPX,MY,C-884cc051-cc45-4c53-949e-e9467cd3da04
PAYMENT,736.76,C1197498159,1120.0,383.24,M910658510,2015-11-06,TRF-KDYXyYeMJFCo,MY,C-41b00674-d1f4-4dc0-a727-bcfa36499499
PAYMENT,1105.34,C1108706191,7089.0,5983.66,M1970880279,2020-11-30,TRF-ooUmEMIRocHY,ID,C-5aa608f9-2a88-4f00-a8b7-62d63c887bdc
TRANSFER,25424.16,C970781872,52407.0,26982.84,C1651379334,2016-09-30,TRF-DAxwuJVVJLVF,SG,C-d330ad06-c157-4e55-8ad6-fc2f0e68ce54
DEBIT,1235.49,C244872973,20704.0,19468.51,C413177525,2018-03-06,TRF-VETnnhoyotdT,MY,C-770e72de-1ed7-41e8-b8cc-1aa1470a4cea
PAYMENT,2633.87,C1429616542,19468.51,16834.64,M970423785,2021-10-21,TRF-LNxrkUOWJdOM,MY,C-3d80eed7-f52f-4910-b053-fa013ed0dc21
PAYMENT,27484.12,C1520267010,16834.64,0.0,M738636051,2022-07-28,TRF-JvIjAsPDjGFK,MY,C-944f39d0-629b-4830-9800-f72101076b3f
PAYMENT,3455.87,C2015999862,168.0,0.0,M2019482012,2022-10-31,TRF-baBMeeYDElWQ,ID,C-85087888-f021-4ad0-a18d-54f7668a3c79
PAYMENT,3377.9,C82275756,40169.0,36791.1,M1968922416,2019-10-21,TRF-XnUNVLVLkmSE,ID,C-1e9d0694-c02f-4716-b0e3-ba5d677bb7a1
CASH_OUT,3806.52,C1936550492,420.0,0.0,C187649742,2022-12-14,TRF-ctUSgLMgoRWB,SG,C-a36d0348-4936-4f99-9f1c-8ac5b767974d
PAYMENT,1823.73,C425015667,11310.0,9486.27,M751628596,2019-04-22,TRF-jLgeKqfDvJXJ,ID,C-944f39d0-629b-4830-9800-f72101076b3f
TRANSFER,82208.35,C1470911015,186.0,0.0,C466505482,2018-06-23,TRF-SvEueJQZUCdl,ID,C-a4def2e6-25a3-4160-8c40-952fb451bc9d
CASH_OUT,29113.15,C480402503,0.0,0.0,C1917025677,2021-06-25,TRF-NLziqmiEnjOB,MY,C-28a367a0-203f-4d50-bd44-10e83cdb4cbf
CASH_OUT,170634.8,C1800500978,0.0,0.0,C909295153,2022-08-08,TRF-aAtTUaQmhyUo,MY,C-0389b22e-e780-4c04-9680-81874c1cc895
CASH_OUT,404053.55,C695530017,0.0,0.0,C1504109395,2021-04-17,TRF-gUZbDwshizkm,SG,C-d9528e27-7e52-4ed7-9049-5139b7361c08
CASH_OUT,334318.86,C504336483,0.0,0.0,C991505714,2022-12-08,TRF-jlVfkYsackRJ,MY,C-3c571156-1241-4949-8736-048ccd5b0834
CASH_OUT,46408.89,C1389774257,0.0,0.0,C1538745405,2017-07-27,TRF-vHLJAQqNJlUi,SG,C-fcd4b409-945a-40bb-810a-d1b92eb0de56
CASH_OUT,181062.0,C1544895390,0.0,0.0,C1789550256,2019-05-02,TRF-jzpfqPvqfjcc,SG,C-90881641-9f44-448d-b911-e7a6030b7bad
CASH_OUT,489240.03,C1267042315,0.0,0.0,C801142660,2017-08-25,TRF-TecbAIbpUjQG,MY,C-06244bd6-79f4-4602-9c51-9df5fcbb4d5f
CASH_OUT,12270.42,C1193398802,0.0,0.0,C1632716597,2022-01-26,TRF-mnDbNKFLgCDm,MY,C-76a2e9b9-2a3c-43dd-bbf9-ef600222334b
PAYMENT,1616.06,C146874094,629709.0,628092.94,M850083982,2020-09-20,TRF-EeNGazMYmkjt,MY,C-9d3bef48-95db-4e44-8614-e340ff925e33
PAYMENT,3464.93,C1173340685,31407.0,27942.07,M2024814472,2022-12-03,TRF-byfGGKZxfxXk,SG,C-75dda364-b5dd-4c65-99e6-f99ee85cb63a
PAYMENT,1080.16,C1985938863,29836.0,28755.84,M1461347900,2018-11-05,TRF-snrpcyZMjKUs,ID,C-7a893848-404f-43ac-8ed9-bcdb68c51449
PAYMENT,2606.97,C1279740095,28755.84,26148.87,M1124987728,2022-11-19,TRF-YcanDsYqpqTy,ID,C-7ed541e8-51d6-41fa-8f98-aa457761276a
PAYMENT,27032.59,C295640874,26148.87,0.0,M391928890,2022-01-19,TRF-AIHmCYxsswMi,MY,C-b1af59d1-e5d2-4f7e-be4a-07d81f64281f
DEBIT,601.85,C980364771,50118.0,49516.15,C557041912,2022-07-05,TRF-hburUbQIdqpw,MY,C-e253244b-1a68-417b-a027-f75566d89ade
PAYMENT,59.59,C1527882132,5620.0,5560.41,M1233049719,2020-06-04,TRF-nwrofwxhCYiG,SG,C-9e2c4ecf-bc53-444d-b1ed-ed3f8f019f37
PAYMENT,3828.24,C365625031,1526.0,0.0,M2069971440,2022-06-15,TRF-nxdfSRjFSYij,ID,C-2f0700dc-8c05-4a4e-83b8-2bf65e0e9347
PAYMENT,2801.24,C1200048933,192.0,0.0,M1890881203,2017-03-06,TRF-UyTZPIrayyfW,ID,C-ab9012ff-4811-41bd-8385-cd2db3d43711
CASH_OUT,2785.81,C1927499639,0.0,0.0,C1744423762,2021-03-04,TRF-MaVLqHMayimh,MY,C-8c08e57d-1bb3-4264-aa35-f9e7ee1b7d6f
CASH_OUT,228399.52,C416201381,0.0,0.0,C662736689,2022-08-21,TRF-OqUzhygQBAqx,SG,C-f3df70d6-0f0f-4b19-9024-db6821224f4d
CASH_OUT,71951.43,C660595570,0.0,0.0,C297927961,2021-03-14,TRF-XwnhlmnfqIns,ID,C-e8371198-af1c-4633-a81a-dc89753ef70e
CASH_OUT,285832.76,C1760219993,0.0,0.0,C909295153,2015-07-11,TRF-VAHMAdPsjCbm,SG,C-fb8c63ac-aa47-47a4-b3c8-bc274c5751b5
CASH_OUT,473991.14,C839771540,0.0,0.0,C1286084959,2019-11-12,TRF-gZWJXlJDAWOB,SG,C-7f9baa45-0f9c-4d7b-9727-f83b8f15aa62
CASH_OUT,278349.51,C422522663,0.0,0.0,C392292416,2017-11-05,TRF-aCftMLNPUAYe,ID,C-5497955d-d335-40f5-8785-d07d5d754729
CASH_OUT,455933.21,C1768127248,0.0,0.0,C769342184,2016-02-17,TRF-LpCXNRhZsuHR,MY,C-ad6a1f55-4480-4566-86be-3f34533a58aa
CASH_OUT,252806.47,C900298796,0.0,0.0,C728526866,2015-05-31,TRF-ZUiuiLbeRUEH,MY,C-770e72de-1ed7-41e8-b8cc-1aa1470a4cea
CASH_OUT,345548.01,C1491522744,0.0,0.0,C2083562754,2022-01-30,TRF-aNxwPfmuhglq,MY,C-7f9baa45-0f9c-4d7b-9727-f83b8f15aa62
CASH_OUT,159316.78,C1171255580,0.0,0.0,C214774813,2022-11-23,TRF-KsbKtUWsoDab,MY,C-3b85f8a1-4295-4a5b-bb2a-b56a3ffdaeca
CASH_OUT,205675.07,C1716932897,0.0,0.0,C2083562754,2020-08-01,TRF-jnnKEiStRzPV,SG,C-6423e0c5-d53f-40c9-a0f9-b38d94b3bd68
CASH_OUT,311864.41,C686349795,0.0,0.0,C769342184,2015-07-23,TRF-zjIpMmxgelkZ,ID,C-76dc2f9b-9f54-4501-b3f7-0991deecdfc2
CASH_OUT,190518.44,C1280641161,0.0,0.0,C1167066016,2023-01-12,TRF-DUwulnZEvUoR,SG,C-d60b9380-f2a1-4f9d-92bd-4e4a726e2f5c
CASH_OUT,12847.91,C641882263,0.0,0.0,C1360767589,2015-06-16,TRF-NpZpFdBdCWUm,MY,C-386db029-195f-4b14-bdf2-827a33087821
CASH_OUT,21291.89,C1818449913,0.0,0.0,C459857341,2017-10-09,TRF-klNHqUxIemKW,MY,C-183734a6-4953-482c-afe7-13486af6ebe6
CASH_OUT,106105.83,C701487403,0.0,0.0,C2134357721,2015-08-18,TRF-neSNUpNyXECw,ID,C-ff337b6b-a083-4d63-9346-eedb3fceccf5
CASH_OUT,63853.6,C1687627235,0.0,0.0,C665576141,2020-06-27,TRF-eapEFQvlsuED,ID,C-fb8c63ac-aa47-47a4-b3c8-bc274c5751b5
CASH_OUT,143568.62,C1774690057,0.0,0.0,C1963862935,2022-12-07,TRF-qabMvugnCACZ,ID,C-0cb5d543-4a54-4385-8d6d-b245942344f8
CASH_OUT,180145.39,C1672598778,0.0,0.0,C33524623,2021-09-24,TRF-sQWwxBnOtXky,ID,C-d9283c9b-0eb5-42c5-9229-a0fdbe5bfe2b
CASH_OUT,141702.19,C2044825144,0.0,0.0,C1922859107,2017-09-02,TRF-PldzFsUQnpCx,MY,C-8417b21f-a712-4534-ac1c-740cfffa6a38
CASH_OUT,153161.06,C1597742167,0.0,0.0,C146305349,2016-02-02,TRF-GqjIpDkpoDia,MY,C-904f253f-c998-46c6-ab39-2c9ef8823e10
CASH_OUT,6291.29,C1079125839,0.0,0.0,C1592415783,2019-07-29,TRF-pDThxVkFWjIq,ID,C-4e1fb6f0-a336-45a9-b61d-25858c63737b
CASH_OUT,131965.15,C20804602,0.0,0.0,C1899073220,2015-05-28,TRF-utAqjvXHqrcz,MY,C-28984979-65ed-467e-9d4c-c6522d458637
CASH_OUT,121598.71,C1110195322,0.0,0.0,C1360767589,2018-12-02,TRF-PLfmjmTNeiyl,SG,C-631a0b23-db5a-4c6e-bb11-d0a81a26a27f
PAYMENT,2000.03,C1957078537,71450.0,69449.97,M1487131937,2015-06-08,TRF-ovlDFOKIIIfN,MY,C-6d61102d-ae5d-4a77-ab3f-14317f6cd1fe
PAYMENT,1760.01,C708153797,165641.0,163880.99,M2135563436,2017-10-26,TRF-lFfSaXMAMdza,MY,C-84d2f78a-72bb-4cbf-9205-ed79ae620dc3
PAYMENT,2085.11,C1990733619,467684.0,465598.89,M206999441,2022-06-18,TRF-RZgUSflqNvRR,MY,C-af4cd93f-85d0-453c-97cf-815d0949d5c3
PAYMENT,4011.15,C1563053805,54195.68,50184.53,M1893004914,2017-09-06,TRF-JaJBLcrJZoJJ,MY,C-cf301801-0df0-4608-9998-d7002e0d990e
TRANSFER,97808.48,C1563053805,50184.53,0.0,C1183572822,2020-04-22,TRF-wOuGPFLAmyPN,ID,C-40537692-da87-4559-9eac-18462fa1bcf5
PAYMENT,1686.41,C1926027290,39720.0,38033.59,M781527109,2021-06-01,TRF-aasPwOQehVMK,SG,C-2997d19f-6835-42a6-9257-0e77b84b5045
PAYMENT,4513.92,C1807176280,718632.69,714118.77,M1874812338,2019-06-18,TRF-rOLvbaKdNFpY,MY,C-8eb67478-2c8b-4c6f-9db2-cfe91a952c79
CASH_OUT,67243.37,C191568263,714118.77,646875.4,C392292416,2021-09-11,TRF-mkVahqGrxVFL,MY,C-c11b6690-0091-4282-9f1b-9c7c00cc3e49
PAYMENT,3236.73,C79290250,111955.0,108718.27,M123458189,2017-07-17,TRF-xJedtyInYnCS,ID,C-e05273c5-64a6-47e5-b9b1-292d2015c4e7
PAYMENT,808.81,C894421232,52945.0,52136.19,M293669143,2015-08-31,TRF-tgBbXpoGnHCf,SG,C-c7f669c4-7d72-461a-b196-425a0547e096
PAYMENT,8280.29,C1717473929,52136.19,43855.89,M1244785938,2018-06-25,TRF-KQSkDzkKzglJ,ID,C-fcb85bbd-490e-421e-a2c8-d640cd6e7229
CASH_IN,107702.78,C870322840,110961.0,218663.78,C1820355723,2017-12-31,TRF-wLbtjXjEeZbx,ID,C-3177a3a3-8ce9-4268-911c-5c24e95332bb
PAYMENT,4083.67,C1967496309,69086.0,65002.33,M213850519,2017-04-01,TRF-aXVuneWJINzc,SG,C-3d0f6465-5e80-4cb5-8b33-157422be4fd5
PAYMENT,1869.55,C870322840,571273.0,569403.45,M1605299030,2020-12-13,TRF-btPuQDhTiNfo,SG,C-797d7490-4665-476e-b3d1-c65358293506
TRANSFER,36991.08,C1706272858,2133.0,0.0,C1129670968,2018-03-08,TRF-TTdTMoDoSrUb,SG,C-a36d0348-4936-4f99-9f1c-8ac5b767974d
TRANSFER,54364.44,C1955990522,79261.0,24896.56,C1146719991,2017-09-15,TRF-BwRrfyvHJOIm,ID,C-97c99c00-a490-44d2-a641-45cf3d218e33
PAYMENT,115.43,C38603201,20004.0,19888.57,M1608357825,2017-12-16,TRF-BDhsvMKtXsrC,SG,C-a4def2e6-25a3-4160-8c40-952fb451bc9d
PAYMENT,645.4,C1670993182,35632.0,34986.6,M366098173,2019-02-26,TRF-rTGuYWIbkqbn,SG,C-0c143bfa-0b11-400b-acad-52d4ff33535e
PAYMENT,5540.61,C1540894701,34986.6,29445.99,M1481417616,2018-03-09,TRF-wbeRHAHlwSaw,SG,C-a1517bcd-a474-438c-8caf-1d30892aea3f
TRANSFER,7475.23,C1293462056,64725.44,57250.21,C1017997535,2022-03-13,TRF-MGFiCPbShnff,SG,C-e3dcda05-3da7-4364-b9e7-c3212124e449
PAYMENT,5912.76,C307605969,57250.21,51337.45,M1045677229,2022-07-21,TRF-uDXiwubeckVF,MY,C-b43457e6-fa47-483c-8349-d913062e6912
TRANSFER,14237.75,C611289995,30258.0,16020.25,C116289363,2018-08-04,TRF-KIRhHavRMMVa,ID,C-d24fa492-1185-4106-90c4-917728bc20ac
PAYMENT,6797.33,C1136005694,16020.25,9222.92,M171751994,2022-02-12,TRF-WJoDLBeaLZgj,SG,C-07f66642-27a2-4cd4-9382-ada3c75c8d20
PAYMENT,2353.91,C1959451969,5026.0,2672.09,M1554308325,2021-08-25,TRF-kZLAjFOviFWx,MY,C-99f3dd64-254e-4242-a179-22bd5c6b9986
DEBIT,564.53,C1129869771,88.0,0.0,C413177525,2020-11-02,TRF-AOmUsvdchIsf,MY,C-23d00f42-0745-410e-8cd5-74247d0f64ef
PAYMENT,1199.97,C793293778,8748.0,7548.03,M67883256,2017-12-03,TRF-ozHUiZUtOWIF,MY,C-3d956159-52ea-4a73-be07-dbd9c6509ad5
PAYMENT,1800.83,C2039984535,7548.03,5747.2,M1634319881,2015-02-23,TRF-CiPtdhFfUbOO,SG,C-30f5d949-9f02-4c22-955e-86e8154169f5
PAYMENT,496.83,C1453606810,79923.0,79426.17,M1605715776,2016-05-17,TRF-pePZuCkTogJS,SG,C-ecaebf7f-44f6-4cf5-95dc-81061d1b4343
PAYMENT,1560.66,C1220759559,11428.0,9867.34,M518261596,2016-03-13,TRF-OJShTAxSXiNY,MY,C-3922ac2b-c873-49e5-8aa9-03703f49c98e
CASH_OUT,54989.36,C648315947,21326.0,0.0,C1886938557,2019-04-11,TRF-vewfaTROuafq,MY,C-118e0676-ae75-4ac7-9274-baabc6312a68
CASH_OUT,121619.14,C865858182,2625.0,0.0,C1829344035,2016-03-28,TRF-aIEHDtVyFOjF,ID,C-757ec10a-e474-436e-a6fd-e4b239dbb9ce
DEBIT,1113.43,C294658299,19812.0,18698.57,C740950652,2015-06-20,TRF-DlTOzepqoqen,SG,C-1bb3dae7-7e0c-4422-8a9b-5a5689a6d8bb
PAYMENT,2215.57,C1926027290,104582.0,102366.43,M1357185836,2020-07-04,TRF-ZfGRksfZMonG,SG,C-47c813b2-9660-42b0-92b2-fcae104175bd
PAYMENT,498.96,C1108517064,801.0,302.04,M307148861,2018-02-27,TRF-sdmQtqznWeLg,SG,C-b43457e6-fa47-483c-8349-d913062e6912
CASH_OUT,106903.28,C582300198,406.0,0.0,C1413871034,2016-04-15,TRF-EiIyGXriDYvJ,ID,C-2784a85e-a8ea-4115-941b-1206e82c202b
PAYMENT,1624.21,C1926180325,0.0,0.0,M759840275,2020-10-05,TRF-OdeoWUKtWSBv,SG,C-e88fcbce-9403-49f4-b773-ac51d921477a
PAYMENT,307.75,C1166106620,149069.0,148761.25,M227030447,2022-08-22,TRF-QBVWaPEnJJdg,MY,C-8615e1cc-2812-4977-ae2a-a4c31a28ae83
PAYMENT,5562.29,C343345308,23616.46,18054.17,M1789791855,2019-09-08,TRF-CSlccBUGVNQS,MY,C-fcbd98ac-ebb3-4cea-af2f-0105b63a752a
PAYMENT,12088.13,C1275009283,18054.17,5966.04,M2073961917,2020-01-24,TRF-knxBWwJJVjoA,ID,C-e54d6d68-bc8a-425b-8f44-4d4231a0785b
PAYMENT,1944.57,C758572926,650.0,0.0,M937936076,2016-11-20,TRF-zqPfAaQAqFgK,ID,C-70a83fd0-c5e3-45dd-a0b4-b8804a970f8a
PAYMENT,5562.62,C1302725372,0.0,0.0,M813285994,2015-07-26,TRF-yNWtHQHtsECt,ID,C-4ebcf702-c03e-43a8-a92b-7ce0eaaf3f59
PAYMENT,2630.2,C104261836,247.0,0.0,M401355610,2016-03-31,TRF-nPtWRkScGxPc,ID,C-a375f301-bd23-4f74-99ff-247dced21d26
PAYMENT,1006.39,C494953170,7134.0,6127.61,M1448967471,2015-06-05,TRF-ZykFwCctagUn,SG,C-537805a9-b80b-4710-be0a-b369f9ef226f
PAYMENT,34.85,C1943750504,27430.0,27395.15,M476709123,2017-01-29,TRF-NPnTgSeTWkoY,MY,C-679a3629-10e6-4cf6-9813-dcb188f2d101
CASH_OUT,70994.78,C2072130509,27395.15,0.0,C914293025,2021-08-12,TRF-ngccUHkzfWSS,MY,C-eadc26a8-0fab-49de-b730-127de11ab193
PAYMENT,3246.88,C977160959,11619.0,8372.12,M2077462509,2021-03-03,TRF-SAVqWCJlisFk,ID,C-feb8a794-111c-40aa-8691-d89d438ac70f
CASH_OUT,37239.99,C1615801298,8372.12,0.0,C728526866,2022-12-17,TRF-MdPzvQOyUzZa,MY,C-ac279a49-df45-47db-a1d1-59d17ca35d41
PAYMENT,329.84,C2066892165,62591.0,62261.16,M1198859194,2020-03-25,TRF-JQWWHEiVRJGl,MY,C-a56a92a4-339b-4242-b17f-e7443a35b5e1
TRANSFER,169941.73,C1182311147,169941.73,0.0,C2127862399,2016-11-07,TRF-jjYJxaQyEPaf,MY,C-ba8b2295-d6ac-4fb4-bc10-b956027ad230
CASH_OUT,169941.73,C429058804,169941.73,0.0,C1394526584,2017-04-11,TRF-FKKUoyAzEMFX,ID,C-c5d4bb8a-3a45-4d1b-b95b-17ccba30b05a
PAYMENT,2988.02,C1768127248,306514.0,303525.98,M1466148437,2021-05-25,TRF-aWNfbGvNYVKV,ID,C-d850e058-d669-4c7f-843f-106103c4b4e3
DEBIT,181.87,C2123914473,370.0,188.13,C459857341,2019-03-08,TRF-bEzUWWuvFMGY,MY,C-ac5b0cfb-9c2b-4bba-819e-a1d3f6f675c1
PAYMENT,1813.69,C1514214932,30948.0,29134.31,M1444912530,2017-01-25,TRF-qiHzPpqjMyzR,MY,C-a949da7e-7755-4e15-a839-214059f2c297
PAYMENT,2445.35,C867288517,5603.0,3157.65,M2095803461,2019-11-23,TRF-wpdLkyQCYfmp,ID,C-0bf06952-228f-4aa9-bb5d-6f70186ea1dd
TRANSFER,139644.5,C1688782916,3157.65,0.0,C481402298,2022-05-30,TRF-rnMABhIUzfNJ,MY,C-21dc5d71-2516-4d86-b999-31fc6a1c78c4
TRANSFER,148792.1,C1967496309,0.0,0.0,C1255024717,2022-09-19,TRF-agFRKQSIxUwS,SG,C-4638e055-8504-4b88-a0c3-f29f41ee6059
TRANSFER,277758.51,C198098993,0.0,0.0,C481402298,2019-12-10,TRF-WHXeJieSBMPX,MY,C-4492f375-8632-4790-8734-2c88a219173f
TRANSFER,1465846.48,C1123559518,0.0,0.0,C97730845,2021-05-24,TRF-ANanDUZRLOqN,SG,C-a4ad1e34-48a4-4824-811f-1bf7e8b70bfe
TRANSFER,132948.43,C1927499639,0.0,0.0,C1850042097,2020-11-20,TRF-KDABUXagFUnO,MY,C-5b4947ca-0295-4d6c-a625-fb67f5fbdd6c
TRANSFER,1137763.15,C1476235721,0.0,0.0,C728526866,2017-11-18,TRF-PgMNOGQqGSMx,ID,C-19837b22-4acd-4ecb-bbe2-a4ee815b3fd0
TRANSFER,507775.58,C588449070,0.0,0.0,C1360767589,2021-11-11,TRF-ujbXjiYsHDiV,MY,C-5e254470-f96d-4abe-a504-7d0142a0e7a5
TRANSFER,307749.99,C1527007086,0.0,0.0,C662736689,2018-02-15,TRF-nnFIaJJwXTeF,ID,C-6de1fe32-f61a-42ca-8ac3-84b7c3a24d91
TRANSFER,908274.13,C1734184086,0.0,0.0,C932583850,2016-12-22,TRF-rDeAhUZJzsGA,MY,C-44337582-fdd8-4de6-b71d-f28dcc4d0fbf
TRANSFER,1032930.05,C1059300256,0.0,0.0,C1883840933,2016-07-07,TRF-ofUtRRQkxVmP,ID,C-1e53b85b-f19d-41d9-a279-f50e7b5084c7
TRANSFER,1027611.05,C1496220730,0.0,0.0,C1286084959,2018-08-23,TRF-NQOiSQOXyBNz,ID,C-bb6021b2-f5e6-4655-bf4e-fb21d596f92d
TRANSFER,522854.73,C1659515968,0.0,0.0,C1916720513,2016-12-23,TRF-JqIYVVgdRCwW,MY,C-904f253f-c998-46c6-ab39-2c9ef8823e10
TRANSFER,225558.27,C588449070,0.0,0.0,C2083562754,2021-03-30,TRF-cysbfnTgjDcq,ID,C-7a245a69-5497-4566-a570-d2c34b66ad7d
TRANSFER,862977.6,C1591161296,0.0,0.0,C214774813,2017-04-19,TRF-lFGSDFEOttqj,SG,C-4752b080-2b4b-44c5-aed1-af3b949f6c78
TRANSFER,342332.55,C2019157894,0.0,0.0,C662736689,2015-11-30,TRF-DSMXPdGVCQvE,MY,C-62f9afdc-0f4c-40d5-ae77-a81a2065287f
TRANSFER,1501775.62,C1260440107,0.0,0.0,C1883840933,2021-07-18,TRF-LNiGZGlFasxl,ID,C-b310178b-74d3-4f00-ae84-11c339c40fe1
TRANSFER,119656.92,C191945292,0.0,0.0,C1076835071,2017-01-31,TRF-kMtwcUlulUJv,ID,C-31c74c33-750f-499f-a114-66701fde8370
PAYMENT,1919.99,C483525032,11225.0,9305.01,M1436610577,2016-08-04,TRF-brLFsbNyWnrA,MY,C-b0c53a9c-37c3-4834-a2d4-76de3cf6b7dd
PAYMENT,2578.03,C424786033,169784.0,167205.97,M957559364,2022-02-16,TRF-NfYtxQkzfhkd,SG,C-a85ecc9c-66e9-4974-be38-f01e764e3b1c
PAYMENT,592.9,C1927963027,167205.97,166613.07,M1578712821,2021-10-02,TRF-VfWnzOrxplJb,SG,C-6d61102d-ae5d-4a77-ab3f-14317f6cd1fe
TRANSFER,13707.11,C1818449913,13707.11,0.0,C410033330,2022-01-29,TRF-dwidAfxwIqbR,MY,C-3b769f4f-8caf-438c-9b29-4769fd8366c1
CASH_OUT,13707.11,C589363823,13707.11,0.0,C2094777811,2016-07-11,TRF-UNOQmPharFHt,MY,C-19dfbeb4-4feb-4f13-bed5-7af0f50badd7
PAYMENT,3616.2,C1052768296,6240.0,2623.8,M1641677843,2015-04-08,TRF-jMdZcAoEPAMa,MY,C-4fcf2c3e-cbf9-4916-845a-2e866a7576bb
PAYMENT,761.07,C691691381,47883.0,47121.93,M1296833449,2021-12-07,TRF-navEZesDOqwM,MY,C-bbc3f545-81f7-45ac-ab0c-dcceb9d14694
PAYMENT,2662.71,C82275756,10635.0,7972.29,M291279979,2020-02-20,TRF-VzkoBcwIWGAG,SG,C-e0bd3f65-bd6a-4caf-8e42-695521ab61c9
PAYMENT,1227.16,C1110698130,7972.29,6745.13,M1425454633,2019-04-16,TRF-lSedUzXwffhn,ID,C-e5e9896d-ae26-460a-9bb2-ad4ba6529fd3
PAYMENT,1178.41,C1360541835,968.0,0.0,M1044639817,2020-11-14,TRF-TMGfLyKKWwSG,SG,C-db4c5982-2081-4a1d-b000-9bd308f7fc15
PAYMENT,2617.28,C864221358,5032.0,2414.72,M1968861720,2019-05-12,TRF-nWQZYStbJFMx,SG,C-116951a7-a256-4fb1-b995-a6e6e3e33fd4
PAYMENT,576.08,C1305486145,20495.0,19918.92,M1361241279,2018-10-26,TRF-TFdpsGOwVZXh,MY,C-aef0b883-726f-4cdd-bfe9-e495e007afcf
PAYMENT,1619.78,C1997357673,891.0,0.0,M92962244,2016-01-03,TRF-dLmkCJSyScbT,ID,C-72bd8472-1eb4-424d-ab8c-b530ee282e2d
PAYMENT,2379.78,C1868578441,96049.0,93669.22,M670503317,2016-11-15,TRF-psTnZEqRGYmV,MY,C-99726814-0ef0-4024-b3e2-3ef9a90a8820
CASH_OUT,67180.68,C1197721383,93669.22,26488.54,C40075281,2019-01-30,TRF-RfBfYzJoLeuB,ID,C-4cb2ce94-40b8-409b-813a-c0f472d6e986
PAYMENT,3373.81,C2022689531,20366.0,16992.19,M862931361,2016-09-13,TRF-FMLTZxHBkNbp,SG,C-c6aafb1b-ba4d-43f8-ad1c-bf5a0c1a097b
PAYMENT,2329.66,C1636178473,21816.0,19486.34,M1337294771,2019-09-23,TRF-eoZWhRBjTNaD,SG,C-1dfdbdb9-a259-4a2f-91f8-f0e4ad88aec8
CASH_OUT,33881.81,C425015667,19486.34,0.0,C728526866,2020-12-18,TRF-iGfrlzIWhDuP,MY,C-07dd4679-db4a-42f5-ae0f-9b0bf59a6baa
PAYMENT,3103.47,C758572926,10319.0,7215.53,M1383675856,2017-05-24,TRF-NwoJLXsGxYEP,ID,C-4ed3c410-330a-436d-acfc-5f669fdd4083
PAYMENT,2140.78,C1756207614,643223.0,641082.22,M1814730197,2015-04-11,TRF-kPVIoShCGIwt,ID,C-2b688a35-dea3-4bc6-8286-e14f57a229a6
PAYMENT,1216.85,C1060042118,59672.0,58455.15,M1057262726,2022-06-06,TRF-hyWgogVaqgzL,ID,C-44aa98c1-93f1-4780-9edb-f5ee39f4c4db
PAYMENT,2934.33,C803893384,49233.17,46298.84,M501301044,2019-04-30,TRF-pwCtvmAruLhI,SG,C-cbc3a4ff-738a-4ae0-a9c5-fec2670ec4be
PAYMENT,1343.85,C1997357673,46298.84,44954.99,M1700973603,2015-02-15,TRF-ncLEGEOJgkHS,MY,C-6d2681d8-1e63-454b-a921-934bf2a595c7
PAYMENT,1081.3,C1673916398,105550.0,104468.7,M946448101,2022-04-27,TRF-jgXntMAvAogl,MY,C-f28a94a1-3806-4bf0-b15d-938445562629
PAYMENT,2337.6,C817689537,61841.0,59503.4,M2101891021,2018-01-13,TRF-uYCULqJhjonW,MY,C-5732506c-8d96-419a-9de8-93372191b899
PAYMENT,4491.15,C865858182,175.0,0.0,M220588152,2021-04-13,TRF-JqVJniqigyKe,ID,C-88311859-d766-41be-ac40-5b40513c317a
PAYMENT,3018.73,C1957078537,10853.0,7834.27,M2014406233,2020-04-05,TRF-KJWZtKqadAWJ,SG,C-84d2f78a-72bb-4cbf-9205-ed79ae620dc3
PAYMENT,4830.74,C2015301874,7834.27,3003.52,M1407858699,2022-08-24,TRF-pfCoEqyZJeNE,ID,C-974de69f-bd1e-484c-a46d-69f2df013ed5
PAYMENT,22349.62,C1761217448,3003.52,0.0,M610056415,2015-04-25,TRF-lLRsrEEiaOsJ,SG,C-dc131384-6d27-4589-845c-7fd05dc05d25
